repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
ARMmbed/mbed-ls,3c81a02effa839c3fc0e98c8d1d7b7167adb3565,f09833556c6eedede58a350cba67cff1cfdf67a4,master,1533136628,0,0,0,0,0,0,0,0,0,0,0,0,0,834,834,834,834,1037,1037,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,f09833556c6eedede58a350cba67cff1cfdf67a4,c4db6bca54052246b3ad190f7ba088206e91c154,master,1533043930,3,0,0,0,4,0,0,0,0,0,0,0,0,831,838,834,835,1037,1034,0,0,1,1,0,0,6,19,4,6,25,10,
ARMmbed/mbed-ls,c4db6bca54052246b3ad190f7ba088206e91c154,9501283a55b06d405767c496b200d53068c52be0,master,1533043864,1,0,0,0,2,0,0,0,0,0,0,0,0,834,837,835,836,1038,1037,0,0,1,1,0,0,1,4,2,4,5,6,
ARMmbed/mbed-ls,9501283a55b06d405767c496b200d53068c52be0,c557d798a39e468dd7c6fd4cbb441348f976c9c5,master,1533043834,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,2,0,2,0,2,2,
ARMmbed/mbed-ls,65c993ffa77daf3ea394377bfe2f7b2dc3d77ec4,c409e6a98d121637e114b4e33c2dc6c846c8279a,master,1532442534,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,17592d23f83a0ffeb7a49bf39edc0208e7fdd097,75e7c9071352dbef0f64cfb6543e3a43c07a30f4,master,1532442512,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,c409e6a98d121637e114b4e33c2dc6c846c8279a,17592d23f83a0ffeb7a49bf39edc0208e7fdd097,master,1532442525,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,2,0,0,0,2,0,
ARMmbed/mbed-ls,75e7c9071352dbef0f64cfb6543e3a43c07a30f4,5b228065d014b9784b10a3fb2a5354133bd132a7,master,1532442502,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,5b228065d014b9784b10a3fb2a5354133bd132a7,35b95f8f9f02a93bc35793285ab9caf6da1eb4de,master,1532442470,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,35b95f8f9f02a93bc35793285ab9caf6da1eb4de,d76e4b110f0ec54e49c8f0df0617e270c655d3c3,master,1532442449,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836,836,836,1039,1039,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,d76e4b110f0ec54e49c8f0df0617e270c655d3c3,5139d7418766719de12c646b9bc3605167046a60,master,1532018379,8,0,0,0,7,0,0,0,0,0,0,0,0,828,843,836,835,1039,1031,0,0,1,1,0,0,18,18,13,7,36,20,
ARMmbed/mbed-ls,5139d7418766719de12c646b9bc3605167046a60,281c44a19688853919ea4beb166d567c2d633c77,master,1532018335,0,0,0,0,0,0,0,0,0,0,0,0,0,835,835,835,835,1038,1038,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,281c44a19688853919ea4beb166d567c2d633c77,0e5f95cedc46bb1f4bbba4e389c235344f6a7527,master,1531851951,48,8,0,0,3,0,0,0,2,0,0,0,0,785,838,835,788,1038,982,0,0,3,3,0,0,95,196,8,26,295,36,
ARMmbed/mbed-ls,0e5f95cedc46bb1f4bbba4e389c235344f6a7527,65b13781c0174ee1c82a7b19c238512e59d49d59,master,1528818342,0,0,0,0,0,0,0,0,0,0,0,0,0,788,788,788,788,985,985,0,0,1,0,0,0,2,0,2,0,2,2,
ARMmbed/mbed-ls,65b13781c0174ee1c82a7b19c238512e59d49d59,2a9801bfbc4b6f08d1b2b90d917a270d13e18593,release-version-1.4.6,1528382150,0,0,0,0,0,0,0,0,0,0,0,0,0,788,788,788,788,985,985,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,65b13781c0174ee1c82a7b19c238512e59d49d59,2a9801bfbc4b6f08d1b2b90d917a270d13e18593,master,1528382150,0,0,0,0,0,0,0,0,0,0,0,0,0,788,788,788,788,985,985,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,2a9801bfbc4b6f08d1b2b90d917a270d13e18593,5c249e8884c7c4ee2d5b685a9a3c8466ad5eb931,master,1528381653,1,0,0,0,0,0,0,0,0,0,0,0,0,787,788,788,787,985,984,0,0,1,0,0,0,1,0,0,0,1,0,
ARMmbed/mbed-ls,5c249e8884c7c4ee2d5b685a9a3c8466ad5eb931,72c738d658986e2c152902bedc0614b1e7773e62,master,1528381605,0,0,0,0,0,0,0,0,0,0,0,0,0,787,787,787,787,984,984,0,0,1,0,0,0,2,0,0,0,2,0,
ARMmbed/mbed-ls,72c738d658986e2c152902bedc0614b1e7773e62,3bf98610f6e63879e2ffc2e6f86f8783f831ac41,master,1528381570,10,0,0,0,3,0,0,0,1,0,0,0,0,776,790,787,779,984,974,0,0,1,1,0,0,14,57,3,15,71,18,
ARMmbed/mbed-ls,3bf98610f6e63879e2ffc2e6f86f8783f831ac41,ce1d65b14fca1ef3bdad2a9f6ad062d1dc677dc9,release-version-1.4.5,1527787793,0,0,0,0,0,0,0,0,0,0,0,0,0,779,779,779,779,977,977,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,3bf98610f6e63879e2ffc2e6f86f8783f831ac41,ce1d65b14fca1ef3bdad2a9f6ad062d1dc677dc9,master,1527787793,0,0,0,0,0,0,0,0,0,0,0,0,0,779,779,779,779,977,977,0,0,1,0,0,0,1,0,1,0,1,1,
ARMmbed/mbed-ls,ce1d65b14fca1ef3bdad2a9f6ad062d1dc677dc9,f028f09dc24295ae0ae2bdfa449165e2421357f6,master,1527783683,0,0,0,0,38,30,0,0,0,0,0,0,0,779,817,779,817,977,1007,0,0,2,1,0,0,0,1,155,75,1,230,
ARMmbed/mbed-ls,6b32fa769b11f95b2011da3901435e3b13f451a2,f028f09dc24295ae0ae2bdfa449165e2421357f6,revert-341-online_plat_db_updates,1527782919,0,0,0,0,38,30,0,0,0,0,0,0,0,779,817,779,817,977,1007,0,0,2,1,0,0,0,1,155,75,1,230,
ARMmbed/mbed-ls,f028f09dc24295ae0ae2bdfa449165e2421357f6,9b16dda16222f87fb3045b223a9572e1d6d50f27,master,1527707614,5,1,0,0,3,0,0,0,0,0,0,0,0,812,820,817,815,1045,1039,0,0,1,0,0,0,8,0,4,0,8,4,
ARMmbed/mbed-ls,9b16dda16222f87fb3045b223a9572e1d6d50f27,8c2d3a49a969d36cd77a98846a2e9075e2dd4265,master,1527707580,0,0,0,0,0,0,0,0,0,0,0,0,0,815,815,815,815,1042,1042,0,0,1,0,0,0,4,0,0,0,4,0,
